Nume Miner,ID Miner Rezultat,Nivel Final,Putere Rezultat (GH/s),Bonus Rezultat %,Cost RLT/RST,XP Reward,Timp Craft (Secunde),Poate fi vândut,Miner Sursa 1 Nume,Miner Sursa 1 ID,Miner Sursa 1 Cantitate,Miner Sursa 1 Nivel,Miner Sursa 1 Putere (GH/s),Miner Sursa 1 Bonus %,Piesa 1 Nume,Piesa 1 ID,Piesa 1 Cantitate,Piesa 1 Nivel,Miner Sursa 2 Nume,Miner Sursa 2 ID,Miner Sursa 2 Cantitate,Miner Sursa 2 Nivel,Miner Sursa 2 Putere (GH/s),Miner Sursa 2 Bonus %,Piesa 2 Nume,Piesa 2 ID,Piesa 2 Cantitate,Piesa 2 Nivel,Piesa 3 Nume,Piesa 3 ID,Piesa 3 Cantitate,Piesa 3 Nivel
Laurel Wreath,65ba32b243dcad8f6d110226,4,18232620.0,3.55,10.0,1824,0,True,Laurel Wreath,65ba32b243dcad8f6d11021e,2,3,6945750.0,2.18,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
Laurel Wreath,65ba32b243dcad8f6d110216,2,2646000.0,1.2,1.34,265,0,True,Laurel Wreath,65ba32b243dcad8f6d11020e,2,1,1008000.0,0.5,Wire,6319f81fa8ce530569eee9dd,85,1,,,,,,,,,,,,,,
Lava-Box,631f78f48238ed283a233561,5,3242190.0,0.64,10.0,325,0,True,Lava-Box,631f78f38238ed283a233554,2,4,1235115.0,0.61,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Lava-Box,631f78f28238ed283a233547,3,470505.0,0.58,0.74,48,0,True,Lava-Box,631f78f18238ed283a23353a,2,2,179235.0,0.55,Hashboard,61b35e3767433d2dc57f86a2,2,2,,,,,,,,,,,,,,
Lava-Box,631f78f38238ed283a233554,4,1235115.0,0.61,7.0,124,0,True,Lava-Box,631f78f28238ed283a233547,2,3,470505.0,0.58,Hashboard,6319fc56a8ce530569024d79,2,3,,,,,,,,,,,,,,
Lava-Box,631f78f08238ed283a23352d,1,68250.0,0.53,0.03,7,0,True,Lava-Box,618d1dda8f5ef2744b7d2383,2,0,26000.0,0.5,Hashboard,61b3606767433d2dc58913a9,90,0,,,,,,,,,,,,,,
Lava-Tomb,631f78de8238ed283a23345d,5,4362960.0,0.96,10.0,437,0,True,Lava-Tomb,631f78dd8238ed283a233450,2,4,1662045.0,0.91,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Lava-Tomb,631f78da8238ed283a233429,1,91875.0,0.79,0.05,10,0,True,Lava-Tomb,618d1dda8f5ef2744b7d2382,2,0,35000.0,0.75,Fan,61b35fea67433d2dc586f7fe,150,0,,,,,,,,,,,,,,
Lava-Tomb,631f78dd8238ed283a233450,4,1662045.0,0.91,7.0,167,0,True,Lava-Tomb,631f78dc8238ed283a233443,2,3,633150.0,0.87,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Lazy Bull,689b0f7373641cbc58f4b82e,3,450000000.0,45.0,45.5,45000,0,False,Lazy Bull,689b0f7373641cbc58f4b828,2,2,175000000.0,20.0,Hashboard,61b35e3767433d2dc57f86a2,130,2,,,,,,,,,,,,,,
"Leap, The Frogo",631f7b2b8238ed283a234f88,5,5880.0,0.98,10.0,1,0,True,"Leap, The Frogo",631f7b2a8238ed283a234f7b,2,4,2205.0,0.65,Wire,6196281467433d2dc53872b3,1,4,,,,,,,,,,,,,,
"Leap, The Frogo",631f7b2a8238ed283a234f7b,4,2205.0,0.65,7.0,1,0,True,"Leap, The Frogo",631f7b298238ed283a234f6e,2,3,840.0,0.52,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
"Leap, The Frogo",631f7b288238ed283a234f61,2,315.0,0.42,0.13,1,0,True,"Leap, The Frogo",631f7b268238ed283a234f54,2,1,105.0,0.14,Wire,6319f81fa8ce530569eee9dd,8,1,,,,,,,,,,,,,,
"Leap, The Frogo",631f7b298238ed283a234f6e,3,840.0,0.52,0.74,1,0,True,"Leap, The Frogo",631f7b288238ed283a234f61,2,2,315.0,0.42,Wire,61b35dcd67433d2dc57daca3,2,2,,,,,,,,,,,,,,
"Leap, The Frogo",631f7b268238ed283a234f54,1,105.0,0.14,0.03,1,0,True,"Leap, The Frogo",631b5617a775e04d9a28543b,2,0,10.0,0.0,Wire,61b3604967433d2dc58893b0,90,0,,,,,,,,,,,,,,
Legacy Hasher 2019,631f77a98238ed283a232632,1,656250.0,5.25,0.33,66,0,True,Legacy Hasher 2019,5fc782f1c69784c31ae30519,2,0,250000.0,5.0,Fan,61b35fea67433d2dc586f7fe,1000,0,,,,,,,,,,,,,,
Legacy Hasher 2019,631f77aa8238ed283a23263f,2,1722735.0,5.51,0.87,173,0,True,Legacy Hasher 2019,631f77a98238ed283a232632,2,1,656250.0,5.25,Fan,6319f7baa8ce530569ed16b9,54,1,,,,,,,,,,,,,,
Legacy Hasher 2019,631f77ab8238ed283a23264c,3,4522245.0,5.79,2.27,453,0,True,Legacy Hasher 2019,631f77aa8238ed283a23263f,2,2,1722735.0,5.51,Fan,61b35dac67433d2dc57d1156,6,2,,,,,,,,,,,,,,
Legacy Hasher 2019,631f77ac8238ed283a232659,4,11870985.0,6.08,7.0,1188,0,True,Legacy Hasher 2019,631f77ab8238ed283a23264c,2,3,4522245.0,5.79,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
LepreCoin,6411a5be0c22643b6214805c,3,9650550.0,6.13,5.0,966,0,True,LepreCoin,6411a5bd0c22643b6214804e,2,2,3676365.0,4.91,Hashboard,61b35e3767433d2dc57f86a2,14,2,,,,,,,,,,,,,,
LepreCoin,6411a5bd0c22643b6214804e,2,3676365.0,4.91,1.86,368,0,True,LepreCoin,6411a5bd0c22643b62148040,2,1,1400490.0,3.7,Hashboard,6319f840a8ce530569ef82b7,115,1,,,,,,,,,,,,,,
LepreCoin,6411a5bd0c22643b62148040,1,1400490.0,3.7,0.71,141,0,True,LepreCoin,64108bbc547cfab9a23562b7,2,0,533500.0,3.0,Hashboard,61b3606767433d2dc58913a9,2100,0,,,,,,,,,,,,,,
Letter from Hamwarts,693fcbe9b13b27427bab01d9,1,10500000.0,7.0,1.3,1050,0,False,Letter from Hamwarts,693fcbe9b13b27427bab01d6,2,0,4000000.0,4.0,Wire,61b3604967433d2dc58893b0,3600,0,,,,,,,,,,,,,,
Letter from Hamwarts,693fcbe9b13b27427bab01eb,4,191000000.0,30.0,40.0,19100,0,False,Letter from Hamwarts,693fcbe9b13b27427bab01e5,2,3,72400000.0,18.0,Wire,6319f969a8ce530569f4b3e8,11,3,,,,,,,,,,,,,,
Leviathan Clawster,64424c6f265a8703bec53794,5,77027895.0,11.5,39.0,7703,0,True,Leviathan Clawster,64424c6f265a8703bec53786,2,4,29343930.0,7.67,Fan,6196269b67433d2dc52e0130,15,4,,,,,,,,,,,,,,
Leviathan Clawster,64424c6c265a8703bec5375c,1,1622250.0,1.64,0.82,163,0,True,Leviathan Clawster,64424434547cfab9a2f5b450,2,0,618000.0,1.0,Fan,61b35fea67433d2dc586f7fe,2400,0,,,,,,,,,,,,,,
Leviathan Clawster,64424c6e265a8703bec53778,3,11178615.0,6.13,6.0,1118,0,True,Leviathan Clawster,64424c6d265a8703bec5376a,2,2,4258485.0,4.91,Fan,61b35dac67433d2dc57d1156,16,2,,,,,,,,,,,,,,
Leviathan Clawster,64424c6f265a8703bec53786,4,29343930.0,7.67,15.0,2935,0,True,Leviathan Clawster,64424c6e265a8703bec53778,2,3,11178615.0,6.13,Fan,6319f918a8ce530569f33dd5,4,3,,,,,,,,,,,,,,
Leviathan Clawster,64424c6d265a8703bec5376a,2,4258485.0,4.91,2.15,426,0,True,Leviathan Clawster,64424c6c265a8703bec5375c,2,1,1622250.0,1.64,Fan,6319f7baa8ce530569ed16b9,135,1,,,,,,,,,,,,,,
Liberty Digger,6499af8f37ac8bd24282c754,1,448875.0,0.61,0.23,45,0,True,Liberty Digger,649997687f28d1395d958cdc,2,0,171000.0,0.0,Fan,61b35fea67433d2dc586f7fe,700,0,,,,,,,,,,,,,,
Liberty Digger,6499af9037ac8bd24282c764,2,1178310.0,1.83,0.6,118,0,True,Liberty Digger,6499af8f37ac8bd24282c754,2,1,448875.0,0.61,Fan,6319f7baa8ce530569ed16b9,38,1,,,,,,,,,,,,,,
Liberty Digger,6499af9237ac8bd24282c780,4,8119440.0,2.87,7.0,812,0,True,Liberty Digger,6499af9137ac8bd24282c772,2,3,3093090.0,2.29,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Libre-Mine,67d97cddf5659810422cf004,4,143000000.0,25.0,68.0,14300,0,False,Libre-Mine,67d97cddf5659810422ceffe,2,3,54400000.0,18.0,Fan,6319f918a8ce530569f33dd5,4,3,,,,,,,,,,,,,,
Lifebuoy,631f7a8c8238ed283a23482b,5,18696510.0,2.55,10.0,1870,0,True,Lifebuoy,631f7a8b8238ed283a23481e,2,4,7122465.0,2.43,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Lifebuoy,631f7a898238ed283a234804,2,1033620.0,2.21,0.53,104,0,True,Lifebuoy,631f7a888238ed283a2347f7,2,1,393750.0,2.1,Hashboard,6319f840a8ce530569ef82b7,32,1,,,,,,,,,,,,,,
Lifebuoy,631f7a888238ed283a2347f7,1,393750.0,2.1,0.2,40,0,True,Lifebuoy,62962764530f48a8e7b97156,2,0,150000.0,2.0,Hashboard,61b3606767433d2dc58913a9,600,0,,,,,,,,,,,,,,
Lifebuoy,631f7a8a8238ed283a234811,3,2713305.0,2.32,1.38,272,0,True,Lifebuoy,631f7a898238ed283a234804,2,2,1033620.0,2.21,Hashboard,61b35e3767433d2dc57f86a2,4,2,,,,,,,,,,,,,,
LightBeat,66337fe212e054c26801ea40,2,14470365.0,10.86,8.5,1448,0,True,LightBeat,66337fe212e054c26801ea38,2,1,5512500.0,8.32,Wire,6319f81fa8ce530569eee9dd,525,1,,,,,,,,,,,,,,
Liquidity Locker,689de94b53f26e9a07a6924e,5,150000000.0,65.0,10.0,15000,0,False,Liquidity Locker,689de94b53f26e9a07a69248,2,4,50000000.0,28.0,Wire,6196281467433d2dc53872b3,1,4,,,,,,,,,,,,,,
Liquidity Locker,689de94b53f26e9a07a69248,4,50000000.0,28.0,7.0,5000,0,False,Liquidity Locker,689de94b53f26e9a07a69242,2,3,20000000.0,16.0,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
Liquidity Locker,689de94b53f26e9a07a69242,3,20000000.0,16.0,0.74,2000,0,False,Liquidity Locker,689de94b53f26e9a07a6923c,2,2,7500000.0,8.0,Wire,61b35dcd67433d2dc57daca3,3,2,,,,,,,,,,,,,,
Liquidity Locker,689de94b53f26e9a07a6923c,2,7500000.0,8.0,0.13,750,0,False,Liquidity Locker,689de94b53f26e9a07a69236,2,1,3000000.0,3.0,Wire,6319f81fa8ce530569eee9dd,9,1,,,,,,,,,,,,,,
Liquidity Locker,689de94b53f26e9a07a69236,1,3000000.0,3.0,0.03,300,0,False,Liquidity Locker,689de94b53f26e9a07a69233,2,0,1000000.0,1.0,Wire,61b3604967433d2dc58893b0,20,0,,,,,,,,,,,,,,
Litecoin Dynamo,6891ff0673641cbc58e4125c,4,50000000.0,28.0,7.0,5000,0,False,Litecoin Dynamo,6891ff0673641cbc58e41256,2,3,20000000.0,16.0,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Little Boxes,64f5cef49e4d6286408926db,4,18447660.0,6.47,10.0,1845,0,True,Little Boxes,64f5cef49e4d6286408926d3,2,3,7027650.0,5.17,Wire,6319f969a8ce530569f4b3e8,3,3,,,,,,,,,,,,,,
Little Boxes,64f5cef49e4d6286408926c3,1,1019865.0,2.1,0.52,102,0,True,Little Boxes,64f5cef49e4d6286408926c0,2,0,388500.0,0.5,Wire,61b3604967433d2dc58893b0,1500,0,,,,,,,,,,,,,,
Little Boxes,64f5cef49e4d6286408926d3,3,7027650.0,5.17,4.0,703,0,True,Little Boxes,64f5cef49e4d6286408926cb,2,2,2677185.0,4.14,Wire,61b35dcd67433d2dc57daca3,10,2,,,,,,,,,,,,,,
Little Boxes,64f5cef49e4d6286408926cb,2,2677185.0,4.14,1.37,268,0,True,Little Boxes,64f5cef49e4d6286408926c3,2,1,1019865.0,2.1,Wire,6319f81fa8ce530569eee9dd,85,1,,,,,,,,,,,,,,
Lizzie ICE,69206864b7f047a6984ed608,2,4500000.0,4.0,0.48,450,0,False,Lizzie ICE,69206864b7f047a6984ed602,2,1,1750000.0,1.5,Fan,6319f7baa8ce530569ed16b9,30,1,,,,,,,,,,,,,,
Lodge Gingerbrew,693fd9c3b13b27427babb24b,1,3800000.0,2.5,0.58,380,0,False,Lodge Gingerbrew,693fd9c3b13b27427babb248,2,0,1450000.0,1.0,Fan,61b35fea67433d2dc586f7fe,1700,0,,,,,,,,,,,,,,
Lodge Gingerbrew,693fd9c3b13b27427babb263,5,190000000.0,42.0,49.0,19000,0,False,Lodge Gingerbrew,693fd9c3b13b27427babb25d,2,4,70000000.0,20.0,Fan,6196269b67433d2dc52e0130,18,4,,,,,,,,,,,,,,
Lodge Gingerbrew,693fd9c3b13b27427babb251,2,10000000.0,6.0,2.61,1000,0,False,Lodge Gingerbrew,693fd9c3b13b27427babb24b,2,1,3800000.0,2.5,Fan,6319f7baa8ce530569ed16b9,165,1,,,,,,,,,,,,,,
Lovey-Dovey,65be3aa443dcad8f6d11bb2c,2,11817435.0,4.36,4.5,1182,0,False,Lovey-Dovey,65be3aa443dcad8f6d11bb24,2,1,4501875.0,2.4,Hashboard,6319f840a8ce530569ef82b7,255,1,,,,,,,,,,,,,,
Lovey-Dovey,65be3aa443dcad8f6d11bb34,3,31020780.0,7.1,11.5,3103,0,False,Lovey-Dovey,65be3aa443dcad8f6d11bb2c,2,2,11817435.0,4.36,Hashboard,61b35e3767433d2dc57f86a2,31,2,,,,,,,,,,,,,,
Lovey-Dovey,65be3aa443dcad8f6d11bb24,1,4501875.0,2.4,1.7,451,0,False,Lovey-Dovey,65be3aa443dcad8f6d11bb21,2,0,1715000.0,1.0,Hashboard,61b3606767433d2dc58913a9,4600,0,,,,,,,,,,,,,,
Lovey-Dovey,65be3aa443dcad8f6d11bb3c,4,81429600.0,10.95,29.0,8143,0,False,Lovey-Dovey,65be3aa443dcad8f6d11bb34,2,3,31020780.0,7.1,Hashboard,6319fc56a8ce530569024d79,7,3,,,,,,,,,,,,,,
Lube Lord,67b0aa9d5440ec0d0dd38a80,5,210000000.0,69.0,12.0,21000,0,True,Lube Lord,67b0aa9d5440ec0d0dd38a78,2,4,79000000.0,25.0,Fan,6196269b67433d2dc52e0130,6,4,,,,,,,,,,,,,,
Lube Lord,67b0aa9d5440ec0d0dd38a78,4,79000000.0,25.0,7.0,7900,0,True,Lube Lord,67b0aa9d5440ec0d0dd38a70,2,3,30000000.0,16.0,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Lube Lord,67b0aa9d5440ec0d0dd38a70,3,30000000.0,16.0,1.65,3000,0,True,Lube Lord,67b0aa9d5440ec0d0dd38a68,2,2,11400000.0,9.5,Fan,61b35dac67433d2dc57d1156,6,2,,,,,,,,,,,,,,
Lube Lord,67b0aa9d5440ec0d0dd38a68,2,11400000.0,9.5,0.63,1140,0,True,Lube Lord,67b0aa9d5440ec0d0dd38a60,2,1,4340000.0,5.0,Fan,6319f7baa8ce530569ed16b9,42,1,,,,,,,,,,,,,,
Lube Lord,67b0aa9d5440ec0d0dd38a60,1,4340000.0,5.0,0.24,434,0,True,Lube Lord,67af5048fabdc202c4b87c77,2,0,1650000.0,2.0,Fan,61b35fea67433d2dc586f7fe,42,0,,,,,,,,,,,,,,
Lucky Wagon,662907b00461cca22c8cbf78,2,37209375.0,4.36,19.0,3721,0,True,Lucky Wagon,662907b00461cca22c8cbf70,2,1,14175000.0,2.4,Fan,6319f7baa8ce530569ed16b9,1180,1,,,,,,,,,,,,,,
Lucky Wagon,662907b00461cca22c8cbf88,4,256396035.0,10.95,131.0,25640,0,True,Lucky Wagon,662907b00461cca22c8cbf80,2,3,97674675.0,7.1,Fan,6319f918a8ce530569f33dd5,34,3,,,,,,,,,,,,,,
Luminous Pulse,64d6179937a9be081c019d04,2,950985.0,1.66,0.47,96,0,False,Luminous Pulse,64d6179937a9be081c019cfc,2,1,362250.0,0.75,Wire,6319f81fa8ce530569eee9dd,29,1,,,,,,,,,,,,,,
Luminous Pulse,64d6179937a9be081c019cfc,1,362250.0,0.75,0.18,37,0,False,Luminous Pulse,64d6179937a9be081c019cf9,2,0,138000.0,0.0,Wire,61b3604967433d2dc58893b0,600,0,,,,,,,,,,,,,,
Luminous Pulse,64d6179937a9be081c019d0c,3,2496375.0,2.08,1.24,250,0,False,Luminous Pulse,64d6179937a9be081c019d04,2,2,950985.0,1.66,Wire,61b35dcd67433d2dc57daca3,4,2,,,,,,,,,,,,,,
Luminous Pulse,64d6179937a9be081c019d14,4,6553050.0,2.6,7.0,656,0,False,Luminous Pulse,64d6179937a9be081c019d0c,2,3,2496375.0,2.08,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
LuxNoir,655b56768cc5eb05355c53f0,2,6883800.0,4.36,1.75,689,0,True,LuxNoir,655b56768cc5eb05355c53e8,2,1,2622375.0,2.4,Hashboard,6319f840a8ce530569ef82b7,110,1,,,,,,,,,,,,,,
LuxNoir,655b56768cc5eb05355c53f8,3,18069975.0,7.1,5.0,1807,0,True,LuxNoir,655b56768cc5eb05355c53f0,2,2,6883800.0,4.36,Hashboard,61b35e3767433d2dc57f86a2,13,2,,,,,,,,,,,,,,
LuxNoir,655b56768cc5eb05355c5408,5,124513620.0,17.5,32.0,12452,0,True,LuxNoir,655b56768cc5eb05355c5400,2,4,47433750.0,10.95,Hashboard,6196289f67433d2dc53c0c5d,2,4,,,,,,,,,,,,,,
LuxNoir,655b56768cc5eb05355c53e8,1,2622375.0,2.4,0.67,263,0,True,LuxNoir,655b56768cc5eb05355c53e5,2,0,999000.0,1.0,Hashboard,61b3606767433d2dc58913a9,1900,0,,,,,,,,,,,,,,
LuxuryLife,669936db1d38eb89cd9b8d1b,5,79767870.0,33.0,41.0,7977,0,False,LuxuryLife,669936db1d38eb89cd9b8d15,2,4,30387735.0,22.51,Fan,6196269b67433d2dc52e0130,21,4,,,,,,,,,,,,,,
LuxuryLife,669936db1d38eb89cd9b8d15,4,30387735.0,22.51,16.0,3039,0,False,LuxuryLife,669936db1d38eb89cd9b8d0f,2,3,11576250.0,15.02,Fan,6319f918a8ce530569f33dd5,6,3,,,,,,,,,,,,,,
LuxuryLife,669936db1d38eb89cd9b8d0f,3,11576250.0,15.02,6.0,1158,0,False,LuxuryLife,669936db1d38eb89cd9b8d09,2,2,4410000.0,9.67,Fan,61b35dac67433d2dc57d1156,21,2,,,,,,,,,,,,,,
LuxuryLife,669936db1d38eb89cd9b8d09,2,4410000.0,9.67,2.23,441,0,False,LuxuryLife,669936db1d38eb89cd9b8d03,2,1,1680000.0,5.85,Fan,6319f7baa8ce530569ed16b9,150,1,,,,,,,,,,,,,,
LuxuryLife,669936db1d38eb89cd9b8d03,1,1680000.0,5.85,0.85,168,0,False,LuxuryLife,669936db1d38eb89cd9b8d00,2,0,640000.0,1.0,Fan,61b35fea67433d2dc586f7fe,150,0,,,,,,,,,,,,,,
Lynchian Brew,6964e749a8764593e48b039e,4,879000000.0,45.0,47.0,87900,0,False,Lynchian Brew,6964e749a8764593e48b0398,2,3,334700000.0,30.0,Hashboard,6319fc56a8ce530569024d79,26,3,,,,,,,,,,,,,,
Lynchian Brew,6964e749a8764593e48b0398,3,334700000.0,30.0,18.0,33470,0,False,Lynchian Brew,6964e749a8764593e48b0392,2,2,127500000.0,22.0,Hashboard,61b35e3767433d2dc57f86a2,115,2,,,,,,,,,,,,,,
M-Engine,642412a410f9251eee27d8cf,3,3400740.0,2.51,1.72,341,0,True,M-Engine,642412a310f9251eee27d8c1,2,2,1295490.0,2.01,Fan,61b35dac67433d2dc57d1156,5,2,,,,,,,,,,,,,,
M-Engine,642412a310f9251eee27d8c1,2,1295490.0,2.01,0.66,130,0,True,M-Engine,642412a210f9251eee27d8b3,2,1,493500.0,0.67,Fan,6319f7baa8ce530569ed16b9,41,1,,,,,,,,,,,,,,
M-Engine,642412a210f9251eee27d8b3,1,493500.0,0.67,0.25,50,0,True,M-Engine,6422ee79b78c58eb24801eb7,2,0,188000.0,0.0,Fan,61b35fea67433d2dc586f7fe,800,0,,,,,,,,,,,,,,
M-Interface,650dfc0c3340fbd614a916df,1,317625.0,0.4,0.16,32,0,True,M-Interface,650dfc0c3340fbd614a916dc,2,0,121000.0,0.0,Fan,61b35fea67433d2dc586f7fe,500,0,,,,,,,,,,,,,,
M-Interface,650dfc0c3340fbd614a916e7,2,833805.0,0.96,0.42,84,0,True,M-Interface,650dfc0c3340fbd614a916df,2,1,317625.0,0.4,Fan,6319f7baa8ce530569ed16b9,26,1,,,,,,,,,,,,,,
M-Interface,650dfc0c3340fbd614a916ef,3,2188830.0,1.74,1.1,219,0,True,M-Interface,650dfc0c3340fbd614a916e7,2,2,833805.0,0.96,Fan,61b35dac67433d2dc57d1156,3,2,,,,,,,,,,,,,,
M-Interface,650dfc0c3340fbd614a916ff,5,15082515.0,4.38,10.0,1509,0,True,M-Interface,650dfc0c3340fbd614a916f7,2,4,5745705.0,2.84,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
M-Rex,63c0134e8606868c5f3479a2,2,2164575.0,3.29,1.1,217,0,True,M-Rex,63c0134d8606868c5f347994,2,1,824565.0,1.1,Fan,6319f7baa8ce530569ed16b9,69,1,,,,,,,,,,,,,,
M-Rex,63c013508606868c5f3479be,4,14915460.0,5.13,8.0,1492,0,True,M-Rex,63c0134f8606868c5f3479b0,2,3,5682075.0,4.11,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
M-Rex,63c0134d8606868c5f347994,1,824565.0,1.1,0.42,83,0,True,M-Rex,63bffdd0d2e89bab14ff95ba,2,0,314100.0,0.5,Fan,61b35fea67433d2dc586f7fe,1200,0,,,,,,,,,,,,,,
M-Rex,63c013508606868c5f3479cc,5,39153135.0,7.7,20.0,3916,0,True,M-Rex,63c013508606868c5f3479be,2,4,14915460.0,5.13,Fan,6196269b67433d2dc52e0130,8,4,,,,,,,,,,,,,,
MAGA Miner,67981c4744010f291a98fbe4,2,8270000.0,11.0,5.0,827,0,False,MAGA Miner,67981c4744010f291a98fbde,2,1,3150000.0,5.5,Hashboard,6319f840a8ce530569ef82b7,285,1,,,,,,,,,,,,,,
Magma,63d90be708311b97a96a9c3c,5,26175555.0,5.1,14.0,2618,0,True,Magma,63d90be608311b97a96a9c2e,2,4,9971640.0,3.4,Wire,6196281467433d2dc53872b3,1,4,,,,,,,,,,,,,,
Magma,63d90be408311b97a96a9c02,1,551250.0,0.73,0.28,56,0,True,Magma,63d8ffb0547cfab9a29e1566,2,0,210000.0,0.0,Wire,61b3604967433d2dc58893b0,800,0,,,,,,,,,,,,,,
Magma,63d90be408311b97a96a9c12,2,1447110.0,2.18,0.74,145,0,True,Magma,63d90be408311b97a96a9c02,2,1,551250.0,0.73,Wire,6319f81fa8ce530569eee9dd,45,1,,,,,,,,,,,,,,
Magnum Opus,698b14661a5d82de5b6f0f99,3,1329000000.0,60.0,184.0,132900,0,False,Magnum Opus,698b14661a5d82de5b6f0f93,2,2,460000000.0,40.0,Fan,61b35dac67433d2dc57d1156,200,2,,,,,,,,,,,,,,
Magnum Opus,698b14661a5d82de5b6f0f8d,1,140000000.0,28.0,12.0,14000,0,False,Magnum Opus,698b14661a5d82de5b6f0f8a,2,0,40000000.0,18.0,Fan,61b35fea67433d2dc586f7fe,12900,0,,,,,,,,,,,,,,
Magnum Opus,698b14661a5d82de5b6f0f93,2,460000000.0,40.0,56.0,46000,0,False,Magnum Opus,698b14661a5d82de5b6f0f8d,2,1,140000000.0,28.0,Fan,6319f7baa8ce530569ed16b9,1315,1,,,,,,,,,,,,,,
Mahakala,631f7a458238ed283a2344de,5,14956515.0,1.28,10.0,1496,0,True,Mahakala,631f7a438238ed283a2344d1,2,4,5697720.0,1.22,Wire,6196281467433d2dc53872b3,1,4,,,,,,,,,,,,,,
Mahakala,631f7a408238ed283a2344aa,1,315000.0,1.05,0.16,32,0,True,Mahakala,62553d5642a0cd1b7dd3d7a3,2,0,120000.0,1.0,Wire,61b3604967433d2dc58893b0,500,0,,,,,,,,,,,,,,
Mahakala,631f7a418238ed283a2344b7,2,826875.0,1.1,0.42,83,0,True,Mahakala,631f7a408238ed283a2344aa,2,1,315000.0,1.05,Wire,6319f81fa8ce530569eee9dd,26,1,,,,,,,,,,,,,,
Mahakala,631f7a438238ed283a2344d1,4,5697720.0,1.22,7.0,570,0,True,Mahakala,631f7a428238ed283a2344c4,2,3,2170560.0,1.16,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
MammETH,65a92f1b9b2efe7a29c68bec,2,8957865.0,7.44,5.0,896,0,True,MammETH,65a92f1b9b2efe7a29c68be4,2,1,3412500.0,4.5,Fan,6319f7baa8ce530569ed16b9,280,1,,,,,,,,,,,,,,
MammETH,65a92f1b9b2efe7a29c68bfc,4,61725405.0,17.32,32.0,6173,0,True,MammETH,65a92f1b9b2efe7a29c68bf4,2,3,23514435.0,11.56,Fan,6319f918a8ce530569f33dd5,8,3,,,,,,,,,,,,,,
MammETH,65a92f1b9b2efe7a29c68c04,5,162029280.0,25.39,83.0,16203,0,True,MammETH,65a92f1b9b2efe7a29c68bfc,2,4,61725405.0,17.32,Fan,6196269b67433d2dc52e0130,31,4,,,,,,,,,,,,,,
MammETH,65a92f1b9b2efe7a29c68be4,1,3412500.0,4.5,1.8,342,0,True,MammETH,65a92f1b9b2efe7a29c68be1,2,0,1300000.0,2.0,Fan,61b35fea67433d2dc586f7fe,4900,0,,,,,,,,,,,,,,
MammETH,65a92f1b9b2efe7a29c68bf4,3,23514435.0,11.56,12.0,2352,0,True,MammETH,65a92f1b9b2efe7a29c68bec,2,2,8957865.0,7.44,Fan,61b35dac67433d2dc57d1156,34,2,,,,,,,,,,,,,,
Maneki-neko Chan,6971f9546cca9b4fec382dc6,5,570000000.0,50.0,11.0,57000,0,True,Maneki-neko Chan,6971f9546cca9b4fec382dc0,2,4,215000000.0,22.0,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Maneki-neko Chan,6971f9546cca9b4fec382dba,3,82000000.0,12.0,1.55,8200,0,True,Maneki-neko Chan,6971f9546cca9b4fec382db4,2,2,31000000.0,5.0,Fan,61b35dac67433d2dc57d1156,4,2,,,,,,,,,,,,,,
Maneki-neko Chan,6971f9546cca9b4fec382dc0,4,215000000.0,22.0,7.0,21500,0,True,Maneki-neko Chan,6971f9546cca9b4fec382dba,2,3,82000000.0,12.0,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Maneki-neko Chan,6971f9546cca9b4fec382db4,2,31000000.0,5.0,0.6,3100,0,True,Maneki-neko Chan,6971f9546cca9b4fec382dae,2,1,12000000.0,2.5,Fan,6319f7baa8ce530569ed16b9,37,1,,,,,,,,,,,,,,
Maneki-neko Chan,6971f9546cca9b4fec382dae,1,12000000.0,2.5,0.15,1200,0,True,Maneki-neko Chan,6971f9546cca9b4fec382dab,2,0,4500000.0,1.0,Fan,61b35fea67433d2dc586f7fe,500,0,,,,,,,,,,,,,,
